pointId Ascore actuallabel
0 0.709393 0
1 0.709393 0
2 0.709393 0
3 0.709393 0
4 0.709393 0
5 0.70253 0
6 0.691252 0
7 0.675885 0
8 0.66424 0
9 0.664013 0
10 0.672866 0
11 0.672487 0
12 0.674323 0
13 0.671702 0
14 0.678236 0
15 0.683249 0
16 0.683209 0
17 0.683918 0
18 0.673949 0
19 0.670839 0
20 0.685248 0
21 0.682831 0
22 0.684464 0
23 0.680109 0
24 0.688968 0
25 0.715411 0
26 0.715411 0
27 0.715411 0
28 0.715411 0
29 0.715411 0
30 0.709393 0
31 0.709393 0
32 0.709393 0
33 0.709393 0
34 0.709393 0
35 0.70253 0
36 0.691252 0
37 0.675885 0
38 0.66424 0
39 0.664013 0
40 0.672866 0
41 0.672487 0
42 0.674323 0
43 0.671702 0
44 0.678236 0
45 0.683249 0
46 0.683209 0
47 0.683918 0
48 0.673949 0
49 0.670839 0
50 0.685248 0
51 0.682831 0
52 0.684464 0
53 0.680109 0
54 0.688968 0
55 0.715411 0
56 0.715411 0
57 0.715411 0
58 0.715411 0
59 0.715411 0
60 0.709393 0
61 0.709393 0
62 0.709393 0
63 0.709393 0
64 0.709393 0
65 0.70253 0
66 0.691252 0
67 0.675885 0
68 0.66424 0
69 0.664013 0
70 0.672866 0
71 0.672487 0
72 0.674323 0
73 0.671702 0
74 0.678236 0
75 0.683249 0
76 0.683209 0
77 0.683918 0
78 0.673949 0
79 0.670839 0
80 0.685248 0
81 0.682831 0
82 0.684464 0
83 0.680109 0
84 0.688968 0
85 0.715411 0
86 0.715411 0
87 0.715411 0
88 0.715411 0
89 0.715411 0
90 0.709393 0
91 0.709393 0
92 0.709393 0
93 0.709393 0
94 0.709393 0
95 0.70253 0
96 0.691252 0
97 0.675885 0
98 0.66424 0
99 0.664013 0
100 0.672866 0
101 0.672487 0
102 0.674323 0
103 0.671702 0
104 0.678236 0
105 0.683249 0
106 0.683209 0
107 0.683918 0
108 0.673949 0
109 0.670839 0
110 0.685248 0
111 0.682831 0
112 0.684464 0
113 0.680109 0
114 0.688968 0
115 0.715411 0
116 0.715411 0
117 0.715411 0
118 0.715411 0
119 0.715411 0
