pointId Ascore actuallabel
0 1 0
1 1 0
2 1 0
3 1 0
4 1 0
5 0.767379 0
6 0.767337 0
7 0.769615 0
8 0.771563 0
9 0.779837 0
10 0.792791 0
11 0.807778 0
12 0.824211 0
13 0.840659 0
14 0.861548 0
15 0.876313 0
16 0.890719 0
17 0.9042 0
18 0.918044 0
19 0.931436 0
20 0.94277 0
21 0.954104 0
22 0.968557 0
23 0.980525 0
24 0.991424 0
25 1 0
26 1 0
27 1 0
28 1 0
29 1 0
30 1 0
31 1 0
32 1 0
33 1 0
34 1 0
35 0.767379 0
36 0.767337 0
37 0.769615 0
38 0.771563 0
39 0.779837 0
40 0.792791 0
41 0.807778 0
42 0.824211 0
43 0.840659 0
44 0.861548 0
45 0.876313 0
46 0.890719 0
47 0.9042 0
48 0.918044 0
49 0.931436 0
50 0.94277 0
51 0.954104 0
52 0.968557 0
53 0.980525 0
54 0.991424 0
55 1 0
56 1 0
57 1 0
58 1 0
59 1 0
60 1 0
61 1 0
62 1 0
63 1 0
64 1 0
65 0.767379 0
66 0.767337 0
67 0.769615 0
68 0.771563 0
69 0.779837 0
70 0.792791 0
71 0.807778 0
72 0.824211 0
73 0.840659 0
74 0.861548 0
75 0.876313 0
76 0.890719 0
77 0.9042 0
78 0.918044 0
79 0.931436 0
80 0.94277 0
81 0.954104 0
82 0.968557 0
83 0.980525 0
84 0.991424 0
85 1 0
86 1 0
87 1 0
88 1 0
89 1 0
90 1 0
91 1 0
92 1 0
93 1 0
94 1 0
95 0.767379 0
96 0.767337 0
97 0.769615 0
98 0.771563 0
99 0.779837 0
100 0.792791 0
101 0.807778 0
102 0.824211 0
103 0.840659 0
104 0.861548 0
105 0.876313 0
106 0.890719 0
107 0.9042 0
108 0.918044 0
109 0.931436 0
110 0.94277 0
111 0.954104 0
112 0.968557 0
113 0.980525 0
114 0.991424 0
115 1 0
116 1 0
117 1 0
118 1 0
119 1 0
120 1 0
121 1 0
122 1 0
123 1 0
124 1 0
125 0.767379 0
126 0.767337 0
127 0.769615 0
128 0.771563 0
129 0.779837 0
130 0.792791 0
131 0.807778 0
132 0.824211 0
133 0.840659 0
134 0.861548 0
135 0.876313 0
136 0.890719 0
137 0.9042 0
138 0.918044 0
139 0.931436 0
140 0.94277 0
141 0.954104 0
142 0.968557 0
143 0.980525 0
144 0.991424 0
145 1 0
146 1 0
147 1 0
148 1 0
149 1 0
150 1 0
151 1 0
152 1 0
153 1 0
154 1 0
155 0.767379 0
