pointId Ascore actuallabel
0 0.730482 0
1 0.731403 0
2 0.728757 0
3 0.731036 0
4 0.729001 0
5 0.730929 0
6 0.726934 0
7 0.722032 0
8 0.71848 0
9 0.71629 0
10 0.711511 0
11 0.713312 0
12 0.709397 0
13 0.707429 0
14 0.701459 0
15 0.694418 0
16 0.686153 0
17 0.684576 0
18 0.678087 0
19 0.67369 0
20 0.667733 0
21 0.661921 0
22 0.659088 0
23 0.668613 0
24 0.67536 0
25 0.677674 0
26 0.680828 0
27 0.674734 0
28 0.677334 0
29 0.687927 0
30 0.728119 0
31 0.729792 0
32 0.730201 0
33 0.728777 0
34 0.728881 0
35 0.73162 0
36 0.728636 0
37 0.723928 0
38 0.720781 0
39 0.71651 0
40 0.711985 0
41 0.706921 0
42 0.703091 0
43 0.698223 0
44 0.698402 0
45 0.690807 0
46 0.681965 0
47 0.679468 0
48 0.677123 0
49 0.667773 0
50 0.661988 0
51 0.654117 0
52 0.648174 0
53 0.662934 0
54 0.670788 0
55 0.673483 0
56 0.668313 0
57 0.67463 0
58 0.682809 0
59 0.67911 0
60 0.725438 0
61 0.725209 0
62 0.727342 0
63 0.724837 0
64 0.726819 0
65 0.729705 0
66 0.728667 0
67 0.72771 0
68 0.720578 0
69 0.715432 0
70 0.71416 0
71 0.707067 0
72 0.698305 0
73 0.692065 0
74 0.691418 0
75 0.689462 0
76 0.681056 0
77 0.672461 0
78 0.672086 0
79 0.656952 0
80 0.645022 0
81 0.642867 0
82 0.645466 0
83 0.649519 0
84 0.660646 0
85 0.65798 0
86 0.668549 0
87 0.666073 0
88 0.674655 0
89 0.676138 0
90 0.718914 0
91 0.72384 0
92 0.724703 0
93 0.72272 0
94 0.723859 0
95 0.72281 0
96 0.727378 0
97 0.727688 0
98 0.718885 0
99 0.716216 0
100 0.714084 0
101 0.705579 0
102 0.70091 0
103 0.694004 0
104 0.681501 0
105 0.675712 0
106 0.675738 0
107 0.672966 0
108 0.659597 0
109 0.642847 0
110 0.634629 0
111 0.622376 0
112 0.625594 0
113 0.625082 0
114 0.63344 0
115 0.64863 0
116 0.659638 0
117 0.668023 0
118 0.671836 0
119 0.674824 0
120 0.726865 0
121 0.721798 0
122 0.724387 0
123 0.723289 0
124 0.719643 0
125 0.718884 0
126 0.720001 0
127 0.726233 0
128 0.723394 0
129 0.721108 0
130 0.713329 0
131 0.706512 0
132 0.697855 0
133 0.68513 0
134 0.674448 0
135 0.670717 0
136 0.666443 0
137 0.659084 0
138 0.651711 0
139 0.620699 0
140 0.602113 0
141 0.59078 0
142 0.569452 0
143 0.578361 0
144 0.599902 0
145 0.633677 0
146 0.644805 0
147 0.658259 0
148 0.665425 0
149 0.669242 0
150 0.726055 0
151 0.723726 0
152 0.72327 0
153 0.724897 0
154 0.718617 0
155 0.718503 0
156 0.71504 0
157 0.721806 0
158 0.717443 0
159 0.716375 0
160 0.713021 0
161 0.709237 0
162 0.698274 0
163 0.685849 0
164 0.672566 0
165 0.660343 0
166 0.651535 0
167 0.644551 0
168 0.62119 0
169 0.583031 0
170 0.547575 0
171 0.511369 0
172 0.499446 0
173 0.517693 0
174 0.551497 0
175 0.594292 0
176 0.62936 0
177 0.649733 0
178 0.656902 0
179 0.663678 0
180 0.723517 0
181 0.719382 0
182 0.718476 0
183 0.717644 0
184 0.715635 0
185 0.71692 0
186 0.715296 0
187 0.717009 0
188 0.712535 0
189 0.708228 0
190 0.700517 0
191 0.696461 0
192 0.687211 0
193 0.678662 0
194 0.671972 0
195 0.648644 0
196 0.645429 0
197 0.629027 0
198 0.602003 0
199 0.550717 0
200 0.498629 0
201 0.444295 0
202 0.434574 0
203 0.455796 0
204 0.504646 0
205 0.563873 0
206 0.623508 0
207 0.6394 0
208 0.649364 0
209 0.653345 0
210 0.723973 0
211 0.720159 0
212 0.715875 0
213 0.715825 0
214 0.711645 0
215 0.707693 0
216 0.710699 0
217 0.710886 0
218 0.712069 0
219 0.704557 0
220 0.6952 0
221 0.689859 0
222 0.675655 0
223 0.67445 0
224 0.663228 0
225 0.652631 0
226 0.634723 0
227 0.627095 0
228 0.593784 0
229 0.532862 0
230 0.467963 0
231 0.428008 0
232 0.418266 0
233 0.435942 0
234 0.489305 0
235 0.556407 0
236 0.603436 0
237 0.638491 0
238 0.649982 0
239 0.657446 0
240 0.721714 0
241 0.718581 0
242 0.715149 0
243 0.714649 0
244 0.712348 0
245 0.708297 0
246 0.705985 0
247 0.705796 0
248 0.700665 0
249 0.703512 0
250 0.692629 0
251 0.680525 0
252 0.674528 0
253 0.664981 0
254 0.655717 0
255 0.649076 0
256 0.64279 0
257 0.617136 0
258 0.588105 0
259 0.526588 0
260 0.462398 0
261 0.427754 0
262 0.424379 0
263 0.444682 0
264 0.48959 0
265 0.551502 0
266 0.609867 0
267 0.635793 0
268 0.653008 0
269 0.65965 0
270 0.71641 0
271 0.71594 0
272 0.71206 0
273 0.712085 0
274 0.713056 0
275 0.708205 0
276 0.704198 0
277 0.694346 0
278 0.695495 0
279 0.693407 0
280 0.686446 0
281 0.680321 0
282 0.67103 0
283 0.665711 0
284 0.654958 0
285 0.642275 0
286 0.638274 0
287 0.619363 0
288 0.597284 0
289 0.538721 0
290 0.486285 0
291 0.452458 0
292 0.45271 0
293 0.480949 0
294 0.525796 0
295 0.560952 0
296 0.611666 0
297 0.644887 0
298 0.651595 0
299 0.662009 0
300 0.712138 0
301 0.715404 0
302 0.708587 0
303 0.709742 0
304 0.711734 0
305 0.70756 0
306 0.699356 0
307 0.691744 0
308 0.68562 0
309 0.692317 0
310 0.679414 0
311 0.673937 0
312 0.663974 0
313 0.662068 0
314 0.650296 0
315 0.63852 0
316 0.635773 0
317 0.627038 0
318 0.615011 0
319 0.578132 0
320 0.533275 0
321 0.506761 0
322 0.509755 0
323 0.539746 0
324 0.56598 0
325 0.591416 0
326 0.623718 0
327 0.648183 0
328 0.657696 0
329 0.664658 0
330 0.712492 0
331 0.711192 0
332 0.708548 0
333 0.711699 0
334 0.711264 0
335 0.703015 0
336 0.69949 0
337 0.690194 0
338 0.684357 0
339 0.68522 0
340 0.681329 0
341 0.674641 0
342 0.661464 0
343 0.653609 0
344 0.647746 0
345 0.638324 0
346 0.637255 0
347 0.6291 0
348 0.624754 0
349 0.598336 0
350 0.574843 0
351 0.569205 0
352 0.575121 0
353 0.588339 0
354 0.597484 0
355 0.613279 0
356 0.638859 0
357 0.649927 0
358 0.659078 0
359 0.668423 0
360 0.711898 0
361 0.713466 0
362 0.707266 0
363 0.705859 0
364 0.704034 0
365 0.695944 0
366 0.689151 0
367 0.690667 0
368 0.683527 0
369 0.682892 0
370 0.677231 0
371 0.671607 0
372 0.662843 0
373 0.653691 0
374 0.648421 0
375 0.647638 0
376 0.641514 0
377 0.63293 0
378 0.630722 0
379 0.607936 0
380 0.596018 0
381 0.59476 0
382 0.597809 0
383 0.613423 0
384 0.616313 0
385 0.625099 0
386 0.650419 0
387 0.658622 0
388 0.662234 0
389 0.680384 0
390 0.702839 0
391 0.705855 0
392 0.706341 0
393 0.698187 0
394 0.699189 0
395 0.695476 0
396 0.684402 0
397 0.68739 0
398 0.680562 0
399 0.674572 0
400 0.669146 0
401 0.662208 0
402 0.657852 0
403 0.647567 0
404 0.65057 0
405 0.645284 0
406 0.63978 0
407 0.631843 0
408 0.631893 0
409 0.617368 0
410 0.610085 0
411 0.608748 0
412 0.609492 0
413 0.625932 0
414 0.62638 0
415 0.637098 0
416 0.65439 0
417 0.665621 0
418 0.670905 0
419 0.672352 0
420 0.704792 0
421 0.703226 0
422 0.699664 0
423 0.696152 0
424 0.691321 0
425 0.689509 0
426 0.681618 0
427 0.677117 0
428 0.670187 0
429 0.660474 0
430 0.660286 0
431 0.660311 0
432 0.653707 0
433 0.644524 0
434 0.644605 0
435 0.64083 0
436 0.641761 0
437 0.641962 0
438 0.640157 0
439 0.628382 0
440 0.625044 0
441 0.615654 0
442 0.622753 0
443 0.632555 0
444 0.638077 0
445 0.657118 0
446 0.664921 0
447 0.666225 0
448 0.677008 0
449 0.677987 0
450 0.704952 0
451 0.702478 0
452 0.701652 0
453 0.692277 0
454 0.684632 0
455 0.678409 0
456 0.668494 0
457 0.659334 0
458 0.649345 0
459 0.645379 0
460 0.642491 0
461 0.647873 0
462 0.644451 0
463 0.639255 0
464 0.643559 0
465 0.644355 0
466 0.643113 0
467 0.645042 0
468 0.642362 0
469 0.636482 0
470 0.637663 0
471 0.63108 0
472 0.634479 0
473 0.643136 0
474 0.646794 0
475 0.661033 0
476 0.666953 0
477 0.679391 0
478 0.68569 0
479 0.682804 0
480 0.697658 0
481 0.698253 0
482 0.694047 0
483 0.689862 0
484 0.678927 0
485 0.666189 0
486 0.663053 0
487 0.647045 0
488 0.634415 0
489 0.628843 0
490 0.632479 0
491 0.632802 0
492 0.634481 0
493 0.635695 0
494 0.641562 0
495 0.638409 0
496 0.637821 0
497 0.643502 0
498 0.651588 0
499 0.646436 0
500 0.647651 0
501 0.64392 0
502 0.65215 0
503 0.659806 0
504 0.660714 0
505 0.668296 0
506 0.675113 0
507 0.686762 0
508 0.688056 0
509 0.694465 0
510 0.692003 0
511 0.685651 0
512 0.688466 0
513 0.684463 0
514 0.671044 0
515 0.650838 0
516 0.637096 0
517 0.618091 0
518 0.602969 0
519 0.606588 0
520 0.607109 0
521 0.619996 0
522 0.626836 0
523 0.635683 0
524 0.639275 0
525 0.641654 0
526 0.646036 0
527 0.646577 0
528 0.650702 0
529 0.652534 0
530 0.652091 0
531 0.645727 0
532 0.661293 0
533 0.660597 0
534 0.66557 0
535 0.677367 0
536 0.679648 0
537 0.686545 0
538 0.695027 0
539 0.705279 0
540 0.684483 0
541 0.681719 0
542 0.677252 0
543 0.675967 0
544 0.64505 0
545 0.620331 0
546 0.601581 0
547 0.567901 0
548 0.567411 0
549 0.573064 0
550 0.586212 0
551 0.605269 0
552 0.625437 0
553 0.637117 0
554 0.634175 0
555 0.638759 0
556 0.650561 0
557 0.655448 0
558 0.65186 0
559 0.658121 0
560 0.655879 0
561 0.660615 0
562 0.668432 0
563 0.671557 0
564 0.676521 0
565 0.677528 0
566 0.68207 0
567 0.685319 0
568 0.698313 0
569 0.707503 0
570 0.687068 0
571 0.679058 0
572 0.6717 0
573 0.657142 0
574 0.625294 0
575 0.58117 0
576 0.537879 0
577 0.505879 0
578 0.503464 0
579 0.530287 0
580 0.571517 0
581 0.593633 0
582 0.615375 0
583 0.623341 0
584 0.638384 0
585 0.653901 0
586 0.658009 0
587 0.658024 0
588 0.65732 0
589 0.662137 0
590 0.662046 0
591 0.665652 0
592 0.669544 0
593 0.676191 0
594 0.679898 0
595 0.685236 0
596 0.691806 0
597 0.691321 0
598 0.69731 0
599 0.704957 0
600 0.682123 0
601 0.67149 0
602 0.662731 0
603 0.641662 0
604 0.591685 0
605 0.535287 0
606 0.484539 0
607 0.454527 0
608 0.45392 0
609 0.481831 0
610 0.535751 0
611 0.56776 0
612 0.610241 0
613 0.629833 0
614 0.653481 0
615 0.658546 0
616 0.661279 0
617 0.661455 0
618 0.663145 0
619 0.673061 0
620 0.670391 0
621 0.673727 0
622 0.683684 0
623 0.685192 0
624 0.685843 0
625 0.69079 0
626 0.698111 0
627 0.697093 0
628 0.696547 0
629 0.702069 0
630 0.67893 0
631 0.668882 0
632 0.650106 0
633 0.615725 0
634 0.568251 0
635 0.496146 0
636 0.447618 0
637 0.433194 0
638 0.427327 0
639 0.448724 0
640 0.50913 0
641 0.562456 0
642 0.608611 0
643 0.633986 0
644 0.650366 0
645 0.6645 0
646 0.666142 0
647 0.668117 0
648 0.669193 0
649 0.679296 0
650 0.677018 0
651 0.681042 0
652 0.68632 0
653 0.690502 0
654 0.693783 0
655 0.699529 0
656 0.700597 0
657 0.703728 0
658 0.706325 0
659 0.708466 0
660 0.68151 0
661 0.664138 0
662 0.643934 0
663 0.611172 0
664 0.5576 0
665 0.483976 0
666 0.433156 0
667 0.419719 0
668 0.426854 0
669 0.452721 0
670 0.509037 0
671 0.568243 0
672 0.609979 0
673 0.647757 0
674 0.653404 0
675 0.667126 0
676 0.666435 0
677 0.668651 0
678 0.674625 0
679 0.680595 0
680 0.681324 0
681 0.685874 0
682 0.690107 0
683 0.696233 0
684 0.700858 0
685 0.704127 0
686 0.7088 0
687 0.711221 0
688 0.711382 0
689 0.716133 0
690 0.684873 0
691 0.666993 0
692 0.651312 0
693 0.63077 0
694 0.586347 0
695 0.521386 0
696 0.475029 0
697 0.435137 0
698 0.436575 0
699 0.47029 0
700 0.525343 0
701 0.57436 0
702 0.612728 0
703 0.640645 0
704 0.651905 0
705 0.667476 0
706 0.670026 0
707 0.672457 0
708 0.676974 0
709 0.681198 0
710 0.680285 0
711 0.685059 0
712 0.692127 0
713 0.697499 0
714 0.703822 0
715 0.706448 0
716 0.716268 0
717 0.71913 0
718 0.718293 0
719 0.716492 0
720 0.683049 0
721 0.672222 0
722 0.663053 0
723 0.648519 0
724 0.616463 0
725 0.56899 0
726 0.527524 0
727 0.48754 0
728 0.494841 0
729 0.530722 0
730 0.563626 0
731 0.599079 0
732 0.619788 0
733 0.642005 0
734 0.66095 0
735 0.670014 0
736 0.680668 0
737 0.681882 0
738 0.681578 0
739 0.688149 0
740 0.687606 0
741 0.696438 0
742 0.697854 0
743 0.700099 0
744 0.702587 0
745 0.708346 0
746 0.715662 0
747 0.717556 0
748 0.716196 0
749 0.719066 0
750 0.683612 0
751 0.679303 0
752 0.676589 0
753 0.666164 0
754 0.64022 0
755 0.618402 0
756 0.588079 0
757 0.575434 0
758 0.569764 0
759 0.599134 0
760 0.624959 0
761 0.63771 0
762 0.647602 0
763 0.658699 0
764 0.670004 0
765 0.683234 0
766 0.688772 0
767 0.692485 0
768 0.700757 0
769 0.697953 0
770 0.697671 0
771 0.697665 0
772 0.705707 0
773 0.703703 0
774 0.705224 0
775 0.710925 0
776 0.715984 0
777 0.718687 0
778 0.718461 0
779 0.718302 0
780 0.690443 0
781 0.690063 0
782 0.684452 0
783 0.678498 0
784 0.656367 0
785 0.653312 0
786 0.651602 0
787 0.637142 0
788 0.625094 0
789 0.64061 0
790 0.655595 0
791 0.660684 0
792 0.667458 0
793 0.666463 0
794 0.680503 0
795 0.688143 0
796 0.695413 0
797 0.701549 0
798 0.704191 0
799 0.707232 0
800 0.707571 0
801 0.704753 0
802 0.709538 0
803 0.711963 0
804 0.712347 0
805 0.715888 0
806 0.720436 0
807 0.717568 0
808 0.721759 0
809 0.720803 0
810 0.699229 0
811 0.699569 0
812 0.694919 0
813 0.684116 0
814 0.68779 0
815 0.6806 0
816 0.672206 0
817 0.662132 0
818 0.656634 0
819 0.668484 0
820 0.667863 0
821 0.675391 0
822 0.678453 0
823 0.679894 0
824 0.685401 0
825 0.696385 0
826 0.700755 0
827 0.700372 0
828 0.711384 0
829 0.710992 0
830 0.712619 0
831 0.710951 0
832 0.710022 0
833 0.714434 0
834 0.717012 0
835 0.720309 0
836 0.720835 0
837 0.720287 0
838 0.724226 0
839 0.726761 0
840 0.707341 0
841 0.705877 0
842 0.702587 0
843 0.699633 0
844 0.713352 0
845 0.699361 0
846 0.68864 0
847 0.685945 0
848 0.68086 0
849 0.686795 0
850 0.686107 0
851 0.685883 0
852 0.689535 0
853 0.6931 0
854 0.699947 0
855 0.699236 0
856 0.705474 0
857 0.710407 0
858 0.711219 0
859 0.71088 0
860 0.716157 0
861 0.714014 0
862 0.71485 0
863 0.717188 0
864 0.715307 0
865 0.7166 0
866 0.723028 0
867 0.723511 0
868 0.723661 0
869 0.725825 0
870 0.713518 0
871 0.708867 0
872 0.710795 0
873 0.712138 0
874 0.715636 0
875 0.705141 0
876 0.699891 0
877 0.699428 0
878 0.697924 0
879 0.693425 0
880 0.695547 0
881 0.694303 0
882 0.695997 0
883 0.697142 0
884 0.703013 0
885 0.705747 0
886 0.708525 0
887 0.710808 0
888 0.711031 0
889 0.716814 0
890 0.719732 0
891 0.718372 0
892 0.715775 0
893 0.720333 0
894 0.721067 0
895 0.718492 0
896 0.721047 0
897 0.721833 0
898 0.725341 0
899 0.724961 0
