pointId Ascore actuallabel
0 0.295569 1
1 0.423853 0
2 0.386266 0
3 0.33324 0
4 0.233469 0
5 0.650514 0
6 0.335836 0
7 0.59564 0
8 0.125861 0
9 0.326855 0
10 0.267137 0
11 0.392055 0
12 0.206029 0
13 0.335969 0
14 0.321526 0
15 0.317115 0
16 0.243419 0
17 0.556419 0
18 0.137119 0
19 0.342093 0
20 0.125861 0
21 0.471932 0
22 0.214026 0
23 0.317818 0
24 0.164649 0
25 0.130315 0
26 0.455543 0
27 0.257199 0
28 0.116786 0
29 0.355757 0
30 0.262597 0
31 0.495351 0
32 0.0924824 0
33 0.203273 0
34 0.152661 0
35 0.201051 0
36 0.210663 0
37 0.114987 0
38 0.313412 0
39 0.241721 0
40 0.350636 0
41 0.576404 0
42 0.329895 0
43 0.695162 0
44 0.457465 0
45 0.325119 0
46 0.253107 0
47 0.430565 0
48 0.343014 0
49 0.578845 0
50 0.245617 0
51 0.527235 0
52 0.092072 0
53 0.376245 0
54 0.349729 0
55 0.346845 0
56 0.301465 0
57 0.562443 0
58 0.344532 0
59 0.0739183 0
60 0.316475 0
61 0.38461 0
62 0.458754 0
63 0.217149 0
64 0.271014 0
65 0.394611 0
66 0.64558 0
67 0.238275 0
68 0.100401 0
69 0.306014 0
70 0.0756544 0
71 0.412064 0
72 0.268602 0
73 0.173292 0
74 0.244996 0
75 0.83063 0
76 0.524318 0
77 0.0717648 0
78 0.174497 0
79 0.400452 0
80 0.41979 0
81 0.128852 0
82 0.137723 0
83 0.491623 0
84 0.476796 0
85 0.301077 0
86 0.726786 0
87 0.329837 0
88 0.55308 0
89 0.332672 0
90 0.328277 0
91 0.403217 0
92 0.37481 0
93 0.145771 0
94 0.53952 0
95 0.0743669 0
96 0.647635 0
97 0.487202 0
98 0.356535 0
99 0.331808 0
100 0.330914 0
101 0.383095 0
102 0.723679 0
103 0.210258 0
104 0.313516 0
105 0.582869 0
106 0.575209 0
107 0.27945 0
108 0.183585 0
109 0.236267 0
110 0.138882 0
111 0.208192 0
112 0.574441 0
113 0.229387 0
114 0.395515 0
115 0.128497 0
116 0.16352 0
117 0.312077 0
118 0.416524 0
119 0.151696 0
120 0.288827 0
121 0.210191 0
122 0.0634676 0
123 0.183585 0
124 0.321175 0
125 0.437184 0
126 0.842069 0
127 0.475573 0
128 0.275625 0
129 0.391462 0
130 0.195679 0
131 0.165024 0
132 0.475775 0
133 0.133803 0
134 0.359716 0
135 0.375879 0
136 0.0933719 0
137 0.265119 0
138 0.45574 0
139 0.253291 0
140 0.248524 0
141 0.237225 0
142 0.342022 0
143 0.374594 0
144 0.132746 0
145 0.154013 0
146 0.142965 0
147 0.553186 0
148 0.426955 0
149 0.509217 0
150 0.154352 0
151 0.265119 0
152 0.200412 0
153 0.18204 0
154 0.332487 0
155 0.185081 0
156 0.19785 0
157 0.808976 0
158 0.334488 0
159 0.240191 0
160 0.425576 0
161 0.360053 0
162 0.381188 0
163 0.204125 0
164 0.651541 0
165 0.0641461 0
166 0.37425 0
167 0.120197 0
168 0.360685 0
169 0.235257 0
170 0.20572 0
171 0.178406 0
172 0.552733 0
173 0.182608 0
174 0.269416 0
175 0.440423 0
176 0.255567 0
177 0.19081 0
178 0.314692 0
179 0.237068 0
180 0.286824 0
181 0.630238 0
182 0.237391 0
183 0.60344 0
184 0.220122 0
185 0.369475 0
186 0.174205 0
187 0.282187 0
188 0.589116 0
189 0.137995 0
190 0.283388 0
191 0.247095 0
192 0.24969 0
193 0.160515 0
194 0.367294 0
195 0.302381 0
196 0.18886 0
197 0.479013 0
198 0.265574 0
199 0.297892 0
200 0.500381 0
201 0.421323 0
202 0.522233 0
203 0.618823 0
204 0.0848194 0
205 0.217558 0
206 0.50614 0
207 0.21415 0
208 0.30622 0
209 0.0739388 0
210 0.200412 0
211 0.448583 0
212 0.526291 0
213 0.16533 0
214 0.362944 0
215 0.651353 0
216 0.216476 0
217 0.511969 0
218 0.205801 0
219 0.12831 0
220 0.470284 0
221 0.243161 0
222 0.375117 0
223 0.406585 0
224 0.262741 0
225 0.405268 0
226 0.344552 0
227 0.277197 0
228 0.0364388 0
229 0.258983 0
230 0.594056 0
231 0.369762 0
232 0.458331 0
233 0.412457 0
234 0.243281 0
235 0.213981 0
236 0.260066 0
237 0.35989 0
238 0.500035 0
239 0.117745 0
240 0.106186 0
241 0.190855 0
242 0.261732 0
243 0.197683 0
244 0.256371 0
245 0.454455 0
246 0.171853 0
247 0.20295 0
248 0.270221 0
249 0.260608 0
250 0.19394 0
251 0.361315 0
252 0.424841 0
253 0.292118 0
254 0.214451 0
255 0.35338 0
256 0.390865 0
257 0.445538 0
258 0.618816 0
259 0.437373 0
260 0.165052 0
261 0.456461 0
262 0.306501 0
263 0.188589 0
264 0.570749 0
265 0.31902 0
266 0.260494 0
267 0.511846 0
268 0.120201 0
269 0.243536 0
270 0.528754 0
271 0.433888 0
272 0.463372 0
273 0.234934 0
274 0.228731 0
275 0.21077 0
276 0.305825 0
277 0.0317098 0
278 0.382422 0
279 0.230677 0
280 0.448373 0
281 0.146364 0
282 0.801351 0
283 0.260491 0
284 0.231142 0
285 0.295343 0
286 0.288101 0
287 0.117703 0
288 0.217983 0
289 0.342407 0
290 0.14453 0
291 0.468099 0
292 0.100648 0
293 0.304137 0
294 0.49513 0
295 0.384099 0
296 0.258261 0
297 0.202462 0
298 0.692691 0
299 0.248191 0
300 0.480166 0
301 0.309614 0
302 0.372781 0
303 0.358617 0
304 0.170184 0
305 0.252739 0
306 0.14453 0
307 0.313124 0
308 0.0626425 0
309 0.281463 0
310 0.540742 0
311 0.100648 0
312 0.28308 0
313 0.455708 0
314 0.446231 0
315 0.261226 0
316 0.190328 0
317 0.473278 0
318 0.222075 0
319 0.110601 0
320 0.15345 0
321 0.441628 0
322 0.25149 0
323 0.278821 0
324 0.549227 0
325 0.293136 0
326 0.393631 0
327 0.34559 0
328 0.376106 0
329 0.253899 0
330 0.484868 0
331 0.0819272 0
332 0.410849 0
333 0.193923 0
334 0.17993 0
335 0.101688 0
336 0.167777 0
337 0.206368 0
338 0.343247 0
339 0.372565 0
340 0.196102 0
341 0.689931 0
342 0.749432 0
343 0.37325 0
344 0.27317 0
345 0.248717 0
346 0.289942 0
347 0.27949 0
348 0.309063 0
349 0.600704 0
350 0.663334 0
351 0.217285 0
352 0.174404 0
353 0.140333 0
354 0.185201 0
355 0.436037 0
356 0.400119 0
357 0.273551 0
358 0.544845 0
359 0.146091 0
360 0.645609 0
361 0.184204 0
362 0.451077 0
363 0.169159 0
364 0.0350486 0
365 0.306501 0
366 0.787662 0
367 0.0527371 0
368 0.322503 0
369 0.471835 0
370 0.31746 0
371 0.340457 0
372 0.0821766 0
373 0.364192 0
374 0.311496 0
375 0.377488 0
376 0.362163 0
377 0.211794 0
378 0.527551 0
379 0.169007 0
380 0.53671 0
381 0.44248 0
382 0.3107 0
383 0.558435 0
384 0.330605 0
385 0.306665 0
386 0.276286 0
387 0.229907 0
388 0.326262 0
389 0.325861 0
390 0.410031 0
391 0.201389 0
392 0.599703 0
393 0.350123 0
394 0.625676 0
395 0.290985 0
396 0.180398 0
397 0.440946 0
398 0.650073 0
399 0.115596 0
400 0.273778 0
401 0.510614 0
402 0.304018 0
403 0.336127 0
404 0.22719 0
405 0.354017 0
406 0.484738 0
407 0.759459 0
408 0.303996 0
409 0.299132 0
410 0.164954 0
411 0.0542033 0
412 0.464266 0
413 0.645256 0
414 0.391394 0
415 0.363385 0
416 0.400119 0
417 0.575271 0
418 0.2246 0
419 0.172192 0
420 0.374102 0
421 0.16681 0
422 0.454166 0
423 0.362895 0
424 0.279356 0
425 0.342092 0
426 0.390789 0
427 0.456935 0
428 0.452246 0
429 0.231549 0
430 0.541688 0
431 0.105071 0
432 0.17689 0
433 0.60604 0
434 0.156337 0
435 0.321487 0
436 0.411814 0
437 0.308776 0
438 0.211794 0
439 0.462572 0
440 0.217901 0
441 0.335004 0
442 0.375773 0
443 0.43485 0
444 0.284563 0
445 0.206478 0
446 0.784017 0
447 0.490135 0
448 0.689704 0
449 0.073667 0
450 0.230893 0
451 0.448238 0
452 0.466383 0
453 0.342755 0
454 0.34877 0
455 0.430393 0
456 0.188008 0
457 0.258648 0
458 0.145448 0
459 0.349487 0
460 0.401706 0
461 0.18504 0
462 0.265194 0
463 0.356382 0
464 0.345667 0
465 0.289341 0
466 0.295346 0
467 0.221663 0
468 0.19758 0
469 0.448328 0
470 0.232765 0
471 0.655361 0
472 0.545332 0
473 0.178439 0
474 0.0693267 0
475 0.167048 0
476 0.233556 0
477 0.109393 0
478 0.453295 0
479 0.492888 0
480 0.113157 0
481 0.156524 0
482 0.218967 0
483 0.295399 0
484 0.198385 0
485 0.161631 0
486 0.443274 0
487 0.503907 0
488 0.485588 0
489 0.246471 0
490 0.396346 0
491 0.310923 0
492 0.288216 0
493 0.357661 0
494 0.195717 0
495 0.340637 0
496 0.172192 0
497 0.503287 0
498 0.32162 0
499 0.105112 0
