dPTime: 0.0388356 iFTime: 0.375784 ADTime: 0.928178 iFMemUsed: 5732
dPTime: 0.0283018 iFTime: 0.37734 ADTime: 0.931473 iFMemUsed: 6232
dPTime: 0.0285349 iFTime: 0.37819 ADTime: 0.927186 iFMemUsed: 6192
dPTime: 0.028433 iFTime: 0.373112 ADTime: 0.923982 iFMemUsed: 5980
dPTime: 0.0284835 iFTime: 0.371765 ADTime: 0.925327 iFMemUsed: 6124
dPTime: 0.0342956 iFTime: 0.37062 ADTime: 0.922395 iFMemUsed: 6140
dPTime: 0.0284058 iFTime: 0.379557 ADTime: 0.924124 iFMemUsed: 6060
dPTime: 0.0283151 iFTime: 0.367334 ADTime: 0.919102 iFMemUsed: 5932
dPTime: 0.0284877 iFTime: 0.381996 ADTime: 0.922463 iFMemUsed: 6212
dPTime: 0.0287427 iFTime: 0.383768 ADTime: 0.928888 iFMemUsed: 5936
