dPTime: 0.0023015 iFTime: 0.0713142 ADTime: 0.00516017 iFMemUsed: 3960
dPTime: 0.00433445 iFTime: 0.0901893 ADTime: 0.00450751 iFMemUsed: 4032
dPTime: 0.00232824 iFTime: 0.0703652 ADTime: 0.00472146 iFMemUsed: 3960
dPTime: 0.00222875 iFTime: 0.0696762 ADTime: 0.00458053 iFMemUsed: 3960
dPTime: 0.00231557 iFTime: 0.0726984 ADTime: 0.00577189 iFMemUsed: 3748
dPTime: 0.00249324 iFTime: 0.072826 ADTime: 0.00614824 iFMemUsed: 4180
dPTime: 0.00230361 iFTime: 0.0747859 ADTime: 0.0054642 iFMemUsed: 3952
dPTime: 0.00233442 iFTime: 0.0699312 ADTime: 0.00482186 iFMemUsed: 3948
dPTime: 0.00225874 iFTime: 0.0686043 ADTime: 0.00459157 iFMemUsed: 4024
dPTime: 0.00226246 iFTime: 0.0681929 ADTime: 0.00473156 iFMemUsed: 3964
