pointId Ascore actuallabel
0 0.74716 0
1 0.74716 0
2 0.74716 0
3 0.743793 0
4 0.728209 0
5 0.71692 0
6 0.707087 0
7 0.699467 0
8 0.704172 0
9 0.704981 0
10 0.715424 0
11 0.724361 0
12 0.727609 0
13 0.726297 0
14 0.724941 0
15 0.720931 0
16 0.714046 0
17 0.71457 0
18 0.709306 0
19 0.671407 0
20 0.643577 0
21 0.629913 0
22 0.622437 0
23 0.64517 0
24 0.670913 0
25 0.703825 0
26 0.726579 0
27 0.727037 0
28 0.727037 0
29 0.727037 0
30 0.74716 0
31 0.74716 0
32 0.74716 0
33 0.743793 0
34 0.728209 0
35 0.71692 0
36 0.707087 0
37 0.699467 0
38 0.704172 0
39 0.704981 0
40 0.715424 0
41 0.724361 0
42 0.727609 0
43 0.726297 0
44 0.724941 0
45 0.720931 0
46 0.714046 0
47 0.71457 0
48 0.709306 0
49 0.671407 0
50 0.643577 0
51 0.629913 0
52 0.622437 0
53 0.64517 0
54 0.670913 0
55 0.703825 0
56 0.726579 0
57 0.727037 0
58 0.727037 0
59 0.727037 0
60 0.74716 0
61 0.74716 0
62 0.74716 0
63 0.743793 0
64 0.728209 0
65 0.71692 0
66 0.707087 0
67 0.699467 0
68 0.704172 0
69 0.704981 0
70 0.715424 0
71 0.724361 0
72 0.727609 0
73 0.726297 0
74 0.724941 0
75 0.720931 0
76 0.714046 0
77 0.71457 0
78 0.709306 0
79 0.671407 0
80 0.643577 0
81 0.629913 0
82 0.622437 0
83 0.64517 0
84 0.670913 0
85 0.703825 0
86 0.726579 0
87 0.727037 0
88 0.727037 0
89 0.727037 0
90 0.74716 0
91 0.74716 0
92 0.74716 0
93 0.743793 0
94 0.728209 0
95 0.71692 0
96 0.707087 0
97 0.699467 0
98 0.704172 0
99 0.704981 0
100 0.715424 0
101 0.724361 0
102 0.727609 0
103 0.726297 0
104 0.724941 0
105 0.720931 0
106 0.714046 0
107 0.71457 0
108 0.709306 0
109 0.671407 0
110 0.643577 0
111 0.629913 0
112 0.622437 0
113 0.64517 0
114 0.670913 0
115 0.703825 0
116 0.726579 0
117 0.727037 0
118 0.727037 0
119 0.727037 0
120 0.726706 0
121 0.726706 0
122 0.726706 0
123 0.723431 0
124 0.708274 0
125 0.695025 0
126 0.684214 0
127 0.676725 0
128 0.681607 0
129 0.681035 0
130 0.691124 0
131 0.699757 0
132 0.702894 0
133 0.702246 0
134 0.701378 0
135 0.697498 0
136 0.690184 0
137 0.690691 0
138 0.684308 0
139 0.638556 0
140 0.604511 0
141 0.582877 0
142 0.575441 0
143 0.592607 0
144 0.634698 0
145 0.676542 0
146 0.702568 0
147 0.703011 0
148 0.703011 0
149 0.703011 0
150 0.70604 0
151 0.70604 0
152 0.70604 0
153 0.702858 0
154 0.688132 0
155 0.673559 0
156 0.660522 0
157 0.650938 0
158 0.654708 0
159 0.653242 0
160 0.661119 0
161 0.669167 0
162 0.670989 0
163 0.665791 0
164 0.66413 0
165 0.660121 0
166 0.645666 0
167 0.644973 0
168 0.635899 0
169 0.583391 0
170 0.540072 0
171 0.51274 0
172 0.498564 0
173 0.517418 0
174 0.566815 0
175 0.625387 0
176 0.661716 0
177 0.662134 0
178 0.662134 0
179 0.662134 0
180 0.697859 0
181 0.697859 0
182 0.697859 0
183 0.694714 0
184 0.680159 0
185 0.665043 0
186 0.649212 0
187 0.639792 0
188 0.644109 0
189 0.642917 0
190 0.650149 0
191 0.656906 0
192 0.658487 0
193 0.648427 0
194 0.644979 0
195 0.639321 0
196 0.624542 0
197 0.623213 0
198 0.608512 0
199 0.541927 0
200 0.491718 0
201 0.457836 0
202 0.449942 0
203 0.465475 0
204 0.524309 0
205 0.589766 0
206 0.628868 0
207 0.629264 0
208 0.629264 0
209 0.629264 0
210 0.692058 0
211 0.692058 0
212 0.692058 0
213 0.688939 0
214 0.674505 0
215 0.657203 0
216 0.63984 0
217 0.629455 0
218 0.633711 0
219 0.632144 0
220 0.639566 0
221 0.646213 0
222 0.647654 0
223 0.638021 0
224 0.633405 0
225 0.62871 0
226 0.612511 0
227 0.611853 0
228 0.59292 0
229 0.528669 0
230 0.474109 0
231 0.443814 0
232 0.434028 0
233 0.450517 0
234 0.50441 0
235 0.578286 0
236 0.628445 0
237 0.628841 0
238 0.628841 0
239 0.628841 0
240 0.695376 0
241 0.695376 0
242 0.695376 0
243 0.692242 0
244 0.676661 0
245 0.658621 0
246 0.640132 0
247 0.628318 0
248 0.632842 0
249 0.631022 0
250 0.641106 0
251 0.649076 0
252 0.651749 0
253 0.641595 0
254 0.637832 0
255 0.631457 0
256 0.615029 0
257 0.614368 0
258 0.596143 0
259 0.534554 0
260 0.477806 0
261 0.451625 0
262 0.441511 0
263 0.45789 0
264 0.511084 0
265 0.582657 0
266 0.636151 0
267 0.637866 0
268 0.637866 0
269 0.637866 0
270 0.700066 0
271 0.700066 0
272 0.700066 0
273 0.696911 0
274 0.681225 0
275 0.662324 0
276 0.644208 0
277 0.631241 0
278 0.633199 0
279 0.632477 0
280 0.64381 0
281 0.650255 0
282 0.652727 0
283 0.644378 0
284 0.640436 0
285 0.633153 0
286 0.61765 0
287 0.617714 0
288 0.600975 0
289 0.542794 0
290 0.486947 0
291 0.463626 0
292 0.46387 0
293 0.479956 0
294 0.539961 0
295 0.608489 0
296 0.656411 0
297 0.658428 0
298 0.658428 0
299 0.658428 0
300 0.71079 0
301 0.71079 0
302 0.71079 0
303 0.707586 0
304 0.69166 0
305 0.671007 0
306 0.653856 0
307 0.642967 0
308 0.644662 0
309 0.644588 0
310 0.658736 0
311 0.667935 0
312 0.670977 0
313 0.672559 0
314 0.668518 0
315 0.663772 0
316 0.652052 0
317 0.653976 0
318 0.639565 0
