dPTime: 0.000418621 iFTime: 0.458097 ADTime: 0.0129087 iFMemUsed: 1868
dPTime: 0.000992726 iFTime: 0.474415 ADTime: 0.0128612 iFMemUsed: 1868
dPTime: 0.000476252 iFTime: 0.469964 ADTime: 0.0122204 iFMemUsed: 1872
dPTime: 0.00042487 iFTime: 0.468569 ADTime: 0.0117648 iFMemUsed: 1868
dPTime: 0.000470505 iFTime: 0.457156 ADTime: 0.0118586 iFMemUsed: 1804
dPTime: 0.000414295 iFTime: 0.457499 ADTime: 0.0119175 iFMemUsed: 1744
dPTime: 0.000431732 iFTime: 0.465622 ADTime: 0.0121352 iFMemUsed: 1868
dPTime: 0.000486192 iFTime: 0.464551 ADTime: 0.0130994 iFMemUsed: 1808
dPTime: 0.000425693 iFTime: 0.460147 ADTime: 0.0118305 iFMemUsed: 1804
dPTime: 0.000481901 iFTime: 0.457977 ADTime: 0.0119697 iFMemUsed: 1748
