dPTime: 0.0295844 iFTime: 0.50115 ADTime: 0.174144 iFMemUsed: 5480
dPTime: 0.029161 iFTime: 0.529406 ADTime: 0.193953 iFMemUsed: 5308
dPTime: 0.0308428 iFTime: 0.496307 ADTime: 0.177813 iFMemUsed: 5764
dPTime: 0.0285262 iFTime: 0.50922 ADTime: 0.181129 iFMemUsed: 5412
dPTime: 0.0295496 iFTime: 0.516754 ADTime: 0.181604 iFMemUsed: 5676
dPTime: 0.0288526 iFTime: 0.537011 ADTime: 0.184678 iFMemUsed: 5576
dPTime: 0.0295194 iFTime: 0.512132 ADTime: 0.176603 iFMemUsed: 5392
dPTime: 0.0286537 iFTime: 0.528868 ADTime: 0.195289 iFMemUsed: 5808
dPTime: 0.0289341 iFTime: 0.539685 ADTime: 0.186851 iFMemUsed: 5676
dPTime: 0.029402 iFTime: 0.548333 ADTime: 0.189692 iFMemUsed: 5840
