dPTime: 0.00231137 iFTime: 0.742047 ADTime: 0.00842149 iFMemUsed: 3744
dPTime: 0.00230753 iFTime: 0.69874 ADTime: 0.00906581 iFMemUsed: 3620
dPTime: 0.00234276 iFTime: 0.755511 ADTime: 0.00885926 iFMemUsed: 3472
dPTime: 0.0023192 iFTime: 0.821369 ADTime: 0.00911075 iFMemUsed: 3604
dPTime: 0.00230713 iFTime: 0.739541 ADTime: 0.00899672 iFMemUsed: 3508
dPTime: 0.00233185 iFTime: 0.875441 ADTime: 0.00887788 iFMemUsed: 3728
dPTime: 0.00271991 iFTime: 0.775698 ADTime: 0.00916447 iFMemUsed: 3524
dPTime: 0.00238936 iFTime: 0.704721 ADTime: 0.0086787 iFMemUsed: 3460
dPTime: 0.00224584 iFTime: 0.792844 ADTime: 0.00871057 iFMemUsed: 3460
dPTime: 0.00233431 iFTime: 0.721843 ADTime: 0.00857157 iFMemUsed: 3700
