dPTime: 0.0292656 iFTime: 3.35835 ADTime: 75.6427 iFMemUsed: 5716
dPTime: 0.0284859 iFTime: 3.35589 ADTime: 75.637 iFMemUsed: 5868
dPTime: 0.0283826 iFTime: 3.35857 ADTime: 75.6103 iFMemUsed: 5676
dPTime: 0.0284802 iFTime: 3.36295 ADTime: 75.8763 iFMemUsed: 5912
dPTime: 0.0285873 iFTime: 3.35069 ADTime: 75.4685 iFMemUsed: 5928
dPTime: 0.028297 iFTime: 3.35707 ADTime: 76.0604 iFMemUsed: 6204
dPTime: 0.02838 iFTime: 3.34866 ADTime: 75.5571 iFMemUsed: 5780
dPTime: 0.0285113 iFTime: 3.34542 ADTime: 75.4941 iFMemUsed: 6168
dPTime: 0.0286578 iFTime: 3.36183 ADTime: 75.4745 iFMemUsed: 5628
dPTime: 0.028356 iFTime: 3.35627 ADTime: 76.9173 iFMemUsed: 5636
