dPTime: 0.000440247 iFTime: 0.0578684 ADTime: 0.0070162 iFMemUsed: 1792
dPTime: 0.000577818 iFTime: 0.0559908 ADTime: 0.00688251 iFMemUsed: 1796
dPTime: 0.000476664 iFTime: 0.0596753 ADTime: 0.00662977 iFMemUsed: 1796
dPTime: 0.000439699 iFTime: 0.0582377 ADTime: 0.00685265 iFMemUsed: 1860
dPTime: 0.000430213 iFTime: 0.0602323 ADTime: 0.00737089 iFMemUsed: 2120
dPTime: 0.000413714 iFTime: 0.0567708 ADTime: 0.0066391 iFMemUsed: 1788
dPTime: 0.000424926 iFTime: 0.0574271 ADTime: 0.00696279 iFMemUsed: 1796
dPTime: 0.000421037 iFTime: 0.057514 ADTime: 0.00681616 iFMemUsed: 1744
dPTime: 0.000426962 iFTime: 0.055596 ADTime: 0.00671639 iFMemUsed: 1744
dPTime: 0.000420729 iFTime: 0.0579645 ADTime: 0.00769073 iFMemUsed: 1808
