dPTime: 0.000387692 iFTime: 0.0505776 ADTime: 0.00747313 iFMemUsed: 1872
dPTime: 0.000382268 iFTime: 0.0500833 ADTime: 0.00632078 iFMemUsed: 1868
dPTime: 0.000421365 iFTime: 0.0491625 ADTime: 0.00627224 iFMemUsed: 1872
dPTime: 0.000406456 iFTime: 0.0503926 ADTime: 0.00620982 iFMemUsed: 1872
dPTime: 0.000383014 iFTime: 0.0498654 ADTime: 0.00635477 iFMemUsed: 1752
dPTime: 0.000382042 iFTime: 0.0497931 ADTime: 0.00614118 iFMemUsed: 1872
dPTime: 0.000380951 iFTime: 0.0534973 ADTime: 0.0061219 iFMemUsed: 1868
dPTime: 0.000387297 iFTime: 0.0502433 ADTime: 0.00624237 iFMemUsed: 1868
dPTime: 0.000410683 iFTime: 0.0500396 ADTime: 0.00662875 iFMemUsed: 1868
dPTime: 0.000388485 iFTime: 0.0487816 ADTime: 0.00659863 iFMemUsed: 1872
