dPTime: 0.00238038 iFTime: 1.46692 ADTime: 3.86588 iFMemUsed: 3472
dPTime: 0.00225694 iFTime: 1.41684 ADTime: 3.83814 iFMemUsed: 3496
dPTime: 0.00218991 iFTime: 1.41595 ADTime: 3.83383 iFMemUsed: 3664
dPTime: 0.00235699 iFTime: 1.41568 ADTime: 3.82963 iFMemUsed: 3472
dPTime: 0.00227246 iFTime: 1.41537 ADTime: 3.83102 iFMemUsed: 3560
dPTime: 0.00224551 iFTime: 1.42058 ADTime: 3.82543 iFMemUsed: 3696
dPTime: 0.00218839 iFTime: 1.41455 ADTime: 3.8369 iFMemUsed: 3476
dPTime: 0.00225375 iFTime: 1.41826 ADTime: 3.83144 iFMemUsed: 3496
dPTime: 0.00231314 iFTime: 1.41734 ADTime: 3.83848 iFMemUsed: 3560
dPTime: 0.0022615 iFTime: 1.41313 ADTime: 3.8323 iFMemUsed: 3600
