dPTime: 0.0023998 iFTime: 0.0743873 ADTime: 0.00514929 iFMemUsed: 3912
dPTime: 0.00246354 iFTime: 0.0771588 ADTime: 0.00596945 iFMemUsed: 3748
dPTime: 0.00241108 iFTime: 0.0748407 ADTime: 0.0053231 iFMemUsed: 4048
dPTime: 0.00241647 iFTime: 0.0736463 ADTime: 0.00536952 iFMemUsed: 3788
dPTime: 0.00253777 iFTime: 0.07346 ADTime: 0.0053892 iFMemUsed: 3788
dPTime: 0.00267702 iFTime: 0.0747629 ADTime: 0.00594835 iFMemUsed: 4028
dPTime: 0.00239169 iFTime: 0.0731031 ADTime: 0.00650754 iFMemUsed: 3988
dPTime: 0.00232796 iFTime: 0.0713382 ADTime: 0.00510945 iFMemUsed: 4028
dPTime: 0.00234244 iFTime: 0.0737447 ADTime: 0.00517192 iFMemUsed: 3956
dPTime: 0.00238235 iFTime: 0.069787 ADTime: 0.00507697 iFMemUsed: 4224
