dPTime: 0.0295221 iFTime: 0.106106 ADTime: 0.0818748 iFMemUsed: 6004
dPTime: 0.0287117 iFTime: 0.104053 ADTime: 0.0816755 iFMemUsed: 6136
dPTime: 0.0284218 iFTime: 0.103604 ADTime: 0.0827775 iFMemUsed: 5736
dPTime: 0.0284874 iFTime: 0.0997721 ADTime: 0.0801609 iFMemUsed: 5720
dPTime: 0.0298599 iFTime: 0.107983 ADTime: 0.0853554 iFMemUsed: 5860
dPTime: 0.032405 iFTime: 0.107499 ADTime: 0.0875227 iFMemUsed: 6004
dPTime: 0.029393 iFTime: 0.108226 ADTime: 0.0851161 iFMemUsed: 6144
dPTime: 0.0291977 iFTime: 0.103995 ADTime: 0.0796814 iFMemUsed: 5648
dPTime: 0.0284028 iFTime: 0.101986 ADTime: 0.0847779 iFMemUsed: 6400
dPTime: 0.0291077 iFTime: 0.103764 ADTime: 0.0853194 iFMemUsed: 5968
